Z_m,t_s,T_C
0.0023526,74.00006297,242.656963
0.0023526,74.10005509,239.8031457
0.0023526,74.20004721,236.9932383
0.0023526,74.30003934,234.2263934
0.0023526,74.40003146,231.5017849
0.0023526,74.50002358,228.8186068
0.0023526,74.6000157,226.1760729
0.0023526,74.70000783,223.5734161
0.0023526,74.80017325,221.0054788
0.0023526,74.90016537,218.4804148
0.0023526,75.00015749,215.9930348
0.0023526,75.10014961,213.5426426
0.0023526,75.20014174,211.1285585
0.0023526,75.30013386,208.7501187
0.0023526,75.40012598,206.406675
0.0023526,75.50011811,204.0975941
0.0023526,75.60011023,201.8222573
0.0023526,75.70010235,199.5800599
0.0023526,75.80009447,197.3704114
0.0023526,75.9000866,195.1927341
0.0023526,76.00007872,193.0464636
0.0023526,76.10007084,190.9310481
0.0023526,76.20006297,188.845948
0.0023526,76.30005509,186.7906356
0.0023526,76.40004721,184.7645948
0.0023526,76.50003933,182.7673209
0.0023526,76.60003146,180.79832
0.0023526,76.70002358,178.857109
0.0023526,76.8000157,176.943215
0.0023526,76.90000783,175.0561754
0.0023526,77.00017325,173.1923353
0.0023526,77.10016537,171.3577
0.0023526,77.20015749,169.5485882
0.0023526,77.30014961,167.7645751
0.0023526,77.40014174,166.0052445
0.0023526,77.50013386,164.2701891
0.0023526,77.60012598,162.5590098
0.0023526,77.7001181,160.8713158
0.0023526,77.80011023,159.206724
0.0023526,77.90010235,157.5648593
0.0023526,78.00009447,155.9453542
0.0023526,78.1000866,154.3478484
0.0023526,78.20007872,152.7719889
0.0023526,78.30007084,151.2174296
0.0023526,78.40006296,149.6838315
0.0023526,78.50005509,148.1708619
0.0023526,78.60004721,146.6781948
0.0023526,78.70003933,145.2055107
0.0023526,78.80003146,143.752496
0.0023526,78.90002358,142.3188433
0.0023526,79.0000157,140.9042511
0.0023526,79.10000782,139.5084237
0.0023526,79.20017324,138.1286998
0.0023526,79.30016537,136.7695683
0.0023526,79.40015749,135.4283471
0.0023526,79.50014961,134.1047622
0.0023526,79.60014173,132.7985445
0.0023526,79.70013386,131.5094303
0.0023526,79.80012598,130.2371605
0.0023526,79.9001181,128.9814808
0.0023526,80.00011023,127.7421417
0.0023526,80.10010235,126.5188982
0.0023526,80.20009447,125.3115095
0.0023526,80.30008659,124.1197397
0.0023526,80.40007872,122.9433565
0.0023526,80.50007084,121.7821324
0.0023526,80.60006296,120.6358435
0.0023526,80.70005509,119.5042701
0.0023526,80.80004721,118.3871963
0.0023526,80.90003933,117.2844102
0.0023526,81.00003145,116.1957033
0.0023526,81.10002358,115.1208711
0.0023526,81.2000157,114.0597124
0.0023526,81.30000782,113.0120296
0.0023526,81.40017324,111.9758472
0.0023526,81.50016536,110.9545595
0.0023526,81.60015749,109.9461748
0.0023526,81.70014961,108.9505088
0.0023526,81.80014173,107.9673801
0.0023526,81.90013386,106.9966107
0.0023526,82.00012598,106.0380255
0.0023526,82.1001181,105.0914521
0.0023526,82.20011022,104.1567214
0.0023526,82.30010235,103.2336669
0.0023526,82.40009447,102.3221247
0.0023526,82.50008659,101.4219341
0.0023526,82.60007872,100.5329365
0.0023526,82.70007084,99.65497635
0.0023526,82.80006296,98.78790041
0.0023526,82.90005508,97.93155802
0.0023526,83.00004721,97.08580095
0.0023526,83.10003933,96.2504834
0.0023526,83.20003145,95.42546192
0.0023526,83.30002358,94.61059535
0.0023526,83.4000157,93.80574481
0.0023526,83.50000782,93.01077366
0.0023526,83.60017324,92.22419491
0.0023526,83.70016536,91.44859777
0.0023526,83.80015749,90.68248272
0.0023526,83.90014961,89.92572157
0.0023526,84.00014173,89.17818816
0.0023526,84.10013385,88.4397583
0.0023526,84.20012598,87.71030973
0.0023526,84.3001181,86.98972211
0.0023526,84.40011022,86.27787696
0.0023526,84.50010235,85.57465764
0.0023526,84.60009447,84.8799493
0.0023526,84.70008659,84.19363888
0.0023526,84.80007871,83.51561501
0.0023526,84.90007084,82.84576807
0.0023526,85.00006296,82.18399009
0.0023526,85.10005508,81.53017472
0.0023526,85.20004721,80.88421725
0.0023526,85.30003933,80.24601455
0.0023526,85.40003145,79.61546502
0.0023526,85.50002357,78.99246861
0.0023526,85.6000157,78.37692675
0.0023526,85.70000782,77.76874235
0.0023526,85.80017324,77.16678454
0.0023526,85.90016536,76.57304188
0.0023526,86.00015748,75.98637379
0.0023526,86.10014961,75.40668884
0.0023526,86.20014173,74.83389689
0.0023526,86.30013385,74.26790915
0.0023526,86.40012598,73.70863814
0.0023526,86.5001181,73.15599761
0.0023526,86.60011022,72.60990262
0.0023526,86.70010234,72.07026943
0.0023526,86.80009447,71.53701552
0.0023526,86.90008659,71.01005957
0.0023526,87.00007871,70.4893214
0.0023526,87.10007084,69.97472202
0.0023526,87.20006296,69.46618356
0.0023526,87.30005508,68.96362923
0.0023526,87.4000472,68.46698339
0.0023526,87.50003933,67.97617143
0.0023526,87.60003145,67.49111982
0.0023526,87.70002357,67.01175607
0.0023526,87.8000157,66.53800868
0.0023526,87.90000782,66.06980721
0.0023526,88.00017324,65.60628493
0.0023526,88.10016536,65.14897713
0.0023526,88.20015748,64.69700959
0.0023526,88.30014961,64.2503157
0.0023526,88.40014173,63.80882978
0.0023526,88.50013385,63.37248707
0.0023526,88.60012597,62.94122369
0.0023526,88.7001181,62.51497666
0.0023526,88.80011022,62.09368385
0.0023526,88.90010234,61.67728399
0.0023526,89.00009447,61.26571666
0.0023526,89.10008659,60.85892226
0.0023526,89.20007871,60.45684199
0.0023526,89.30007083,60.05941787
0.0023526,89.40006296,59.66659271
0.0023526,89.50005508,59.27831008
0.0023526,89.6000472,58.89451432
0.0023526,89.70003933,58.51515053
0.0023526,89.80003145,58.14016454
0.0023526,89.90002357,57.76950292
0.0023526,90.00001569,57.40311294
0.0023526,90.10000782,57.85256783
0.0023526,90.20017324,87.12347327
0.0023526,90.30016536,216.2152133
0.0023526,90.40015748,529.3036407
0.0023526,90.5001496,1152.656523
0.0023526,90.60014173,1734.339019
0.0023526,90.70013385,1821.793312
0.0023526,90.80012597,1768.42438
0.0023526,90.9001181,1676.235195
0.0023526,91.00011022,1650.769345
0.0023526,91.10010234,1649.043853
0.0023526,91.20009446,1645.202264
0.0023526,91.30008659,1636.744326
0.0023526,91.40007871,1622.201974
0.0023526,91.50007083,1600.226529
0.0023526,91.60006296,1570.283194
0.0023526,91.70005508,1542.881744
0.0023526,91.8000472,1517.609059
0.0023526,91.90003932,1494.081595
0.0023526,92.00003145,1471.971054
0.0023526,92.10002357,1451.020865
0.0023526,92.20001569,1431.041891
0.0023526,92.30000782,1411.884081
0.0023526,92.40017323,1393.363145
0.0023526,92.50016536,1375.318233
0.0023526,92.60015748,1357.020352
0.0023526,92.7001496,1337.940465
0.0023526,92.80014173,1318.495711
0.0023526,92.90013385,1299.054998
0.0023526,93.00012597,1279.81497
0.0023526,93.10011809,1260.874653
0.0023526,93.20011022,1242.305422
0.0023526,93.30010234,1224.669702
0.0023526,93.40009446,1207.324077
0.0023526,93.50008659,1189.91919
0.0023526,93.60007871,1173.123834
0.0023526,93.70007083,1157.807188
0.0023526,93.80006295,1141.999124
0.0023526,93.90005508,1126.160171
0.0023526,94.0000472,1112.014378
0.0023526,94.10003932,1097.144227
0.0023526,94.20003145,1082.472908
0.0023526,94.30002357,1069.542835
0.0023526,94.40001569,1055.026348
0.0023526,94.50000781,1042.645938
0.0023526,94.60017323,1029.533988
0.0023526,94.70016536,1016.551148
0.0023526,94.80015748,1005.722624
0.0023526,94.9001496,992.161281
0.0023526,95.00014172,983.6506226
0.0023526,95.10013385,969.5262203
0.0023526,95.20012597,963.0766437
0.0023526,95.30011809,949.8492116
0.0023526,95.40011022,941.0804191
0.0023526,95.50010234,927.7297041
0.0023526,95.60009446,917.8237491
0.0023526,95.70008658,906.8863762
0.0023526,95.80007871,895.2725625
0.0023526,95.90007083,886.4919978
0.0023526,96.00006295,874.9772982
0.0023526,96.10005508,865.0441657
0.0023526,96.2000472,855.4435981
0.0023526,96.30003932,845.699496
0.0023526,96.40003144,836.180725
0.0023526,96.50002357,826.9541191
0.0023526,96.60001569,818.0073607
0.0023526,96.70000781,809.3723594
0.0023526,96.80017323,801.0413578
0.0023526,96.90016535,793.0049697
0.0023526,97.00015748,784.8345222
0.0023526,97.1001496,776.1220681
0.0023526,97.20014172,767.0375767
0.0023526,97.30013385,757.7847692
0.0023526,97.40012597,748.4907889
0.0023526,97.50011809,739.2286016
0.0023526,97.60011021,730.0406029
0.0023526,97.70010234,720.9523298
0.0023526,97.80009446,711.9796948
0.0023526,97.90008658,703.1327974
0.0023526,98.00007871,694.4180093
0.0023526,98.10007083,685.8391806
0.0023526,98.20006295,677.3983844
0.0023526,98.30005507,669.0964061
0.0023526,98.4000472,660.9330819
0.0023526,98.50003932,652.9075431
0.0023526,98.60003144,645.0183972
0.0023526,98.70002357,637.2638644
0.0023526,98.80001569,629.6418828
0.0023526,98.90000781,622.1501886
0.0023526,99.00017323,614.7737261
0.0023526,99.10016535,607.5355215
0.0023526,99.20015748,600.4201545
0.0023526,99.3001496,593.4250523
0.0023526,99.40014172,586.547639
0.0023526,99.50013384,579.7853532
0.0023526,99.60012597,573.1356603
0.0023526,99.70011809,566.5960623
0.0023526,99.80011021,560.164105
0.0023526,99.90010234,553.8373829
0.0023526,100.0000945,547.6135429
0.0023526,100.1000866,541.4902866
0.0023526,100.2000787,535.4653717
0.0023526,100.3000708,529.5366127
0.0023526,100.4000629,523.7018809
0.0023526,100.5000551,517.9591043
0.0023526,100.6000472,512.3062667
0.0023526,100.7000393,506.7414069
0.0023526,100.8000314,501.2626175
0.0023526,100.9000236,495.8680439
0.0023526,101.0000157,490.5558829
0.0023526,101.1000078,485.3243811
0.0023526,101.2001732,480.1629715
0.0023526,101.3001654,475.0878538
0.0023526,101.4001575,470.0884184
0.0023526,101.5001496,465.1630981
0.0023526,101.6001417,460.3103683
0.0023526,101.7001338,455.5287462
0.0023526,101.800126,450.816789
0.0023526,101.9001181,446.1730931
0.0023526,102.0001102,441.5962924
0.0023526,102.1001023,437.0850572
0.0023526,102.2000945,432.6380933
0.0023526,102.3000866,428.2541403
0.0023526,102.4000787,423.931971
0.0023526,102.5000708,419.6703901
0.0023526,102.6000629,415.4682332
0.0023526,102.7000551,411.3243657
0.0023526,102.8000472,407.237682
0.0023526,102.9000393,403.2071045
0.0023526,103.0000314,399.2315828
0.0023526,103.1000236,395.3100926
0.0023526,103.2000157,391.4416353
0.0023526,103.3000078,387.6252366
0.0023526,103.4001732,383.8534644
0.0023526,103.5001653,380.1384415
0.0023526,103.6001575,376.4726936
0.0023526,103.7001496,372.8553378
0.0023526,103.8001417,369.2855121
0.0023526,103.9001338,365.7623752
0.0023526,104.000126,362.2851054
0.0023526,104.1001181,358.8529002
0.0023526,104.2001102,355.4649761
0.0023526,104.3001023,352.1205674
0.0023526,104.4000945,348.8189259
0.0023526,104.5000866,345.5593208
0.0023526,104.6000787,342.3410376
0.0023526,104.7000708,339.1633781
0.0023526,104.8000629,336.0256595
0.0023526,104.9000551,332.9272144
0.0023526,105.0000472,329.86739
0.0023526,105.1000393,326.845548
0.0023526,105.2000314,323.861064
0.0023526,105.3000236,320.913327
0.0023526,105.4000157,318.0017396
0.0023526,105.5000078,315.1257167
0.0023526,105.6001732,312.2797924
0.0023526,105.7001653,309.4732531
0.0023526,105.8001575,306.7005965
0.0023526,105.9001496,303.9612857
0.0023526,106.0001417,301.2547951
0.0023526,106.1001338,298.5806098
0.0023526,106.200126,295.9382258
0.0023526,106.3001181,293.3271492
0.0023526,106.4001102,290.7468961
0.0023526,106.5001023,288.1969928
0.0023526,106.6000945,285.6769747
0.0023526,106.7000866,283.1863867
0.0023526,106.8000787,280.7247829
0.0023526,106.9000708,278.2917261
0.0023526,107.0000629,275.8867878
0.0023526,107.1000551,273.5095477
0.0023526,107.2000472,271.159594
0.0023526,107.3000393,268.8365228
0.0023526,107.4000314,266.5399379
0.0023526,107.5000236,264.2694508
0.0023526,107.6000157,262.0246805
0.0023526,107.7000078,259.805253
0.0023526,107.8001732,257.6070198
0.0023526,107.9001653,255.437227
0.0023526,108.0001575,253.2916967
0.0023526,108.1001496,251.1700824
0.0023526,108.2001417,249.0720439
0.0023526,108.3001338,246.9972475
0.0023526,108.400126,244.9453654
0.0023526,108.5001181,242.9160759
0.0023526,108.6001102,240.9090632
0.0023526,108.7001023,238.9240171
0.0023526,108.8000945,236.960633
0.0023526,108.9000866,235.0186118
0.0023526,109.0000787,233.0976599
0.0023526,109.1000708,231.1974885
0.0023526,109.2000629,229.3178143
0.0023526,109.3000551,227.4583587
0.0023526,109.4000472,225.6188483
0.0023526,109.5000393,223.799014
0.0023526,109.6000314,221.9985919
0.0023526,109.7000236,220.2173222
0.0023526,109.8000157,218.4549498
0.0023526,109.9000078,216.7112239
0.0023526,110.0001732,214.9829237
0.0023526,110.1001653,213.2757868
0.0023526,110.2001575,211.5865689
0.0023526,110.3001496,209.9150358
0.0023526,110.4001417,208.2609572
0.0023526,110.5001338,206.6241065
0.0023526,110.600126,205.0042612
0.0023526,110.7001181,203.4012021
0.0023526,110.8001102,201.8147138
0.0023526,110.9001023,200.2445843
0.0023526,111.0000945,198.6906053
0.0023526,111.1000866,197.1525716
0.0023526,111.2000787,195.6302815
0.0023526,111.3000708,194.1235364
0.0023526,111.4000629,192.6321411
0.0023526,111.5000551,191.1559033
0.0023526,111.6000472,189.6946338
0.0023526,111.7000393,188.2481466
0.0023526,111.8000314,186.8162583
0.0023526,111.9000236,185.3987886
0.0023526,112.0000157,183.99556
0.0023526,112.1000078,182.6063978
0.0023526,112.2001732,181.2287582
0.0023526,112.3001653,179.8672388
0.0023526,112.4001575,178.5192771
0.0023526,112.5001496,177.184709
0.0023526,112.6001417,175.8633728
0.0023526,112.7001338,174.5551092
0.0023526,112.800126,173.2597614
0.0023526,112.9001181,171.9771749
0.0023526,113.0001102,170.7071975
0.0023526,113.1001023,169.4496794
0.0023526,113.2000944,168.2044729
0.0023526,113.3000866,166.9714326
0.0023526,113.4000787,165.7504152
0.0023526,113.5000708,164.5412796
0.0023526,113.6000629,163.3438866
0.0023526,113.7000551,162.1580992
0.0023526,113.8000472,160.9837823
0.0023526,113.9000393,159.8208029
0.0023526,114.0000314,158.6690297
0.0023526,114.1000236,157.5283335
0.0023526,114.2000157,156.3985869
0.0023526,114.3000078,155.2796642
0.0023526,114.4001732,154.1695304
0.0023526,114.5001653,153.0719043
0.0023526,114.6001575,151.984736
0.0023526,114.7001496,150.9079067
0.0023526,114.8001417,149.8412995
0.0023526,114.9001338,148.7847991
0.0023526,115.000126,147.7382919
0.0023526,115.1001181,146.7016658
0.0023526,115.2001102,145.6748103
0.0023526,115.3001023,144.6576162
0.0023526,115.4000944,143.6499762
0.0023526,115.5000866,142.6517842
0.0023526,115.6000787,141.6629356
0.0023526,115.7000708,140.6833273
0.0023526,115.8000629,139.7128575
0.0023526,115.9000551,138.7514259
0.0023526,116.0000472,137.7989335
0.0023526,116.1000393,136.8552826
0.0023526,116.2000314,135.9203769
0.0023526,116.3000236,134.9941212
0.0023526,116.4000157,134.0764218
0.0023526,116.5000078,133.1671862
0.0023526,116.6001732,132.2647689
0.0023526,116.7001653,131.3722022
0.0023526,116.8001575,130.4878287
0.0023526,116.9001496,129.6115607
0.0023526,117.0001417,128.7433114
0.0023526,117.1001338,127.8829956
0.0023526,117.200126,127.0305287
0.0023526,117.3001181,126.1858275
0.0023526,117.4001102,125.3488099
0.0023526,117.5001023,124.5193946
0.0023526,117.6000944,123.6975015
0.0023526,117.7000866,122.8830517
0.0023526,117.8000787,122.075967
0.0023526,117.9000708,121.2761704
0.0023526,118.0000629,120.4835858
0.0023526,118.1000551,119.698138
0.0023526,118.2000472,118.9197529
0.0023526,118.3000393,118.1483573
0.0023526,118.4000314,117.3838788
0.0023526,118.5000236,116.626246
0.0023526,118.6000157,115.8753884
0.0023526,118.7000078,115.1312363
0.0023526,118.8001732,114.3924484
0.0023526,118.9001653,113.6615132
0.0023526,119.0001575,112.9370796
0.0023526,119.1001496,112.2190813
0.0023526,119.2001417,111.5074528
0.0023526,119.3001338,110.8021296
0.0023526,119.400126,110.1030477
0.0023526,119.5001181,109.410144
0.0023526,119.6001102,108.7233563
0.0023526,119.7001023,108.0426229
0.0023526,119.8000944,107.367883
0.0023526,119.9000866,106.6990766
0.0023526,120.0000787,106.0361441
0.0023526,120.1000708,105.3790035
0.0023526,120.2000629,105.0107524
0.0023526,120.3000551,109.3288391
0.0023526,120.4000472,134.7433034
0.0023526,120.5000393,244.4232693
0.0023526,120.6000314,588.7358938
0.0023526,120.7000236,1193.923116
0.0023526,120.8000157,1730.815601
0.0023526,120.9000078,1601.806723
0.0023526,121.0001732,1474.134757
0.0023526,121.1001653,1425.893888
0.0023526,121.2001575,1398.878332
0.0023526,121.3001496,1380.840174
0.0023526,121.4001417,1366.896026
0.0023526,121.5001338,1354.767549
0.0023526,121.600126,1343.659509
0.0023526,121.7001181,1332.904879
0.0023526,121.8001102,1322.244605
0.0023526,121.9001023,1311.593756
0.0023526,122.0000944,1300.946604
0.0023526,122.1000866,1290.313355
0.0023526,122.2000787,1279.69717
0.0023526,122.3000708,1269.301859
0.0023526,122.4000629,1259.301974
0.0023526,122.5000551,1248.713476
0.0023526,122.6000472,1237.423966
0.0023526,122.7000393,1225.640066
0.0023526,122.8000314,1213.549949
0.0023526,122.9000235,1201.512939
0.0023526,123.0000157,1190.269479
0.0023526,123.1000078,1178.946176
0.0023526,123.2001732,1166.722416
0.0023526,123.3001653,1154.280477
0.0023526,123.4001575,1142.374236
0.0023526,123.5001496,1131.71645
0.0023526,123.6001417,1120.186564
0.0023526,123.7001338,1108.107373
0.0023526,123.800126,1096.738425
0.0023526,123.9001181,1086.872598
0.0023526,124.0001102,1075.502054
0.0023526,124.1001023,1063.848564
0.0023526,124.2000944,1054.462694
0.0023526,124.3000866,1044.396165
0.0023526,124.4000787,1032.875908
0.0023526,124.5000708,1023.678867
0.0023526,124.6000629,1015.010657
0.0023526,124.7000551,1003.304735
0.0023526,124.8000472,995.2533761
0.0023526,124.9000393,987.0203687
0.0023526,125.0000314,974.8440212
0.0023526,125.1000235,970.0075127
0.0023526,125.2000157,959.1680046
0.0023526,125.3000078,949.9034016
0.0023526,125.4001732,949.0884303
0.0023526,125.5001653,931.8925234
0.0023526,125.6001575,925.3670075
0.0023526,125.7001496,917.4899965
0.0023526,125.8001417,906.2083202
0.0023526,125.9001338,901.7128935
0.0023526,126.0001259,890.2540763
0.0023526,126.1001181,883.2802236
0.0023526,126.2001102,874.9036472
0.0023526,126.3001023,866.7006934
0.0023526,126.4000944,859.3278767
0.0023526,126.5000866,851.1188039
0.0023526,126.6000787,843.8601819
